index,docId,category,charCount,wordCount,url
14652,environment2152,environment,8418,3120,https://www.rfa.org/khmer/news/environment/Tourist-call-on-Government-to-clear-all-the-fences-along-the-beach-05152016032830.html
14653,environment2153,environment,6971,2565,https://www.rfa.org/khmer/news/environment/A-tycoon-pumping-sand-Mekong-river-10312020105457.html
14654,environment2154,environment,3910,1428,https://www.rfa.org/khmer/news/environment/youth-against-dan-sahong-dam-03072016004423.html
14655,environment2155,environment,4585,1706,https://www.rfa.org/khmer/news/environment/sand-dredging-causing-landslides-and-affect-people-homes-and-farmland-in-prey-veng-09042024112815.html
14656,environment2156,environment,3804,1402,https://www.rfa.org/khmer/news/environment/stung-treng-residents-worry-about-yearly-flooding-by-sesan-ii-hydro-dam-09112019095016.html
14657,environment2157,environment,5429,1995,https://www.rfa.org/khmer/news/environment/phnom-penh-court-heard-case-of-mother-nature-activists-questioning-them-about-connection-with-foreigners-06122024065609.html
14658,environment2158,environment,1086,401,https://www.rfa.org/khmer/news/environment/youth-dam-01202017225314.html
14659,environment2159,environment,3519,1317,https://www.rfa.org/khmer/news/environment/EU-calls-on-government-to-strictly-implement-law-to-protect-Prey-Lang-06292016062034.html
14660,environment2160,environment,4268,1578,https://www.rfa.org/khmer/news/environment/sesan-lower-two-dam-07022017074952.html
14661,environment2161,environment,4137,1513,https://www.rfa.org/khmer/news/environment/prey-lang-community-in-kampong-thom-province-claims-that-two-gold-mining-companies-are-destroying-forests-in-southern-prey-lang-12252024031431.html
14662,environment2162,environment,1092,409,https://www.rfa.org/khmer/news/environment/decline-in-plastic-imports-reflects-efforts-to-curb-use-02092024235403.html
14663,environment2163,environment,3362,1265,https://www.rfa.org/khmer/news/environment/koh-kong-community-urges-authorities-to-provide-specific-information-on-sand-dredging-in-koh-kong-krao-04022024124153.html
14664,environment2164,environment,2715,1014,https://www.rfa.org/khmer/news/environment/Illegal-logging-in-Cardamom-range-increase-09232016061903.html
14665,environment2165,environment,2706,1013,https://www.rfa.org/khmer/news/environment/Communities-in-Battambang-concern-of-fire-destroy-flood-forest-04282016074417.html
14666,environment2166,environment,6151,2293,https://www.rfa.org/khmer/news/environment/prey-lang-community-says-companies-use-buffalo-carts-to-transport-timber-from-prey-lang-preah-vihear-07272022051849.html
14667,environment2167,environment,5488,2044,https://www.rfa.org/khmer/news/environment/garbage-youth-KNY-04082019042712.html
14668,environment2168,environment,3833,1433,https://www.rfa.org/khmer/news/environment/NGOs-criticize-government-for-continuing-to-give-away-more-land-of-tamouk-lake-to-private-company-10272020111927.html
14669,environment2169,environment,4611,1688,https://www.rfa.org/khmer/news/environment/cambodian-environment-worry-mining-benefits-02182025061937.html
14670,environment2170,environment,4101,1532,https://www.rfa.org/khmer/news/environment/activists-call-for-shv-authorities-to-take-action-against-coastal-land-grabbers-03212021123220.html
14671,environment2171,environment,2881,1073,https://www.rfa.org/khmer/news/environment/logging-rattanakiri-09302016052824.html
14672,environment2172,environment,2778,1054,https://www.rfa.org/khmer/news/environment/govt-voices-concern-over-increasing-garbag-05182016075545.html
14673,environment2173,environment,3846,1421,https://www.rfa.org/khmer/news/environment/environmental-activists-applaud-royal-decree-to-protect-phnom-tamao-forest-08212022172507.html
14674,environment2174,environment,3955,1476,https://www.rfa.org/khmer/news/environment/Villagers-in-KompongThom-concern-of-wild-lives-in-Preyland-being-destroy-06062015233313.html
14675,environment2175,environment,954,356,https://www.rfa.org/khmer/news/environment/mother-nature-at-pp-municipal-court-06112024013723.html
14676,environment2176,environment,5625,2077,https://www.rfa.org/khmer/news/environment/villager-concerns-lost-dolphin-03162016055947.html
14677,environment2177,environment,4144,1517,https://www.rfa.org/khmer/news/environment/big-wage-at-coastal-area-01052019104148.html
14678,environment2178,environment,566,215,https://www.rfa.org/khmer/news/environment/be-careful-of-lightening-during-raining-03232016061909.html
14679,environment2179,environment,4424,1656,https://www.rfa.org/khmer/news/environment/stungstreng-authority-growing-palm-tree-along-border-06222016025403.html
14680,environment2180,environment,5167,1921,https://www.rfa.org/khmer/news/environment/rkiri-authorities-accused-of-intimidating-08172017011058.html
14681,environment2181,environment,3870,1435,https://www.rfa.org/khmer/news/environment/Natural-Resort-Rolos-Thom-05162017033228.html
14682,environment2182,environment,3385,1265,https://www.rfa.org/khmer/news/environment/people-living-along-the-mekong-river-applaud-the-government-for-not-building-dams-on-the-mekong-river-in-cambodia-12022023013424.html
14683,environment2183,environment,5196,1943,https://www.rfa.org/khmer/news/environment/kratie-prosecutors-release-4-environmentalists-03162020024130.html
14684,environment2184,environment,9900,3638,https://www.rfa.org/khmer/news/environment/cso-environmentalists-demand-investigation-on-sand-export-11012017110011.html
14685,environment2185,environment,3981,1518,https://www.rfa.org/khmer/news/environment/deforest-in-oddormeanchey-08072017033755.html
14686,environment2186,environment,4028,1469,https://www.rfa.org/khmer/news/environment/Phnom-Totoeng-forest-community-complaint-in-Kampot-07172018235154.html
14687,environment2187,environment,3150,1161,https://www.rfa.org/khmer/news/environment/preylang-art-show-09092016083254.html
14688,environment2188,environment,4947,1788,https://www.rfa.org/khmer/news/environment/mother-nature-receives-right-livelihood-international-award-2023-09292023044612.html
14689,environment2189,environment,5518,2040,https://www.rfa.org/khmer/news/environment/environmental-activists-campaign-for-people-to-stop-using-services-of-leng-navattra-and-duke-khun-sear-companies-because-of-their-deforestation-08032022161957.html
14690,environment2190,environment,1409,519,https://www.rfa.org/khmer/news/environment/ngo-concern-about-deforestation-06102015004627.html
14691,environment2191,environment,3175,1155,https://www.rfa.org/khmer/news/environment/logging-rattanakiri-07012017062759.html
14692,environment2192,environment,2768,1025,https://www.rfa.org/khmer/news/environment/illegal-logging-in-rattanakiri-11022016055815.html
14693,environment2193,environment,3400,1258,https://www.rfa.org/khmer/news/environment/logging-preylang-02232017042843.html
14694,environment2194,environment,4346,1563,https://www.rfa.org/khmer/news/environment/usaid-suggests-environment-ministry-to-establish-check-point-at-the-entrance-oif-think-biotech-company-02262020044651.html
14695,environment2195,environment,1204,444,https://www.rfa.org/khmer/news/environment/flood-at-Kampot-09172015014608.html
14696,environment2196,environment,5118,1926,https://www.rfa.org/khmer/news/environment/Angkor-Chum-land-grab-still-goes-on-10022018114828.html
14697,environment2197,environment,3390,1254,https://www.rfa.org/khmer/news/environment/youth-and-environment-01132017020810.html
14698,environment2198,environment,2384,921,https://www.rfa.org/khmer/news/environment/logging-10132015074056.html
14699,environment2199,environment,2203,809,https://www.rfa.org/khmer/news/environment/pursat-villagers-concern-about-osome-dam-01152016061240.html
14700,environment2200,environment,4884,1733,https://www.rfa.org/khmer/news/environment/Carbon-Redd-01172019010511.html
14701,environment2201,environment,1253,465,https://www.rfa.org/khmer/news/environment/Government-set-up-new-commitee-to-take-action-againts-illegal-logging-and-wood-export-01162016235741.html
14702,environment2202,environment,6437,2378,https://www.rfa.org/khmer/news/environment/battambang-residents-ask-authorities-to-take-action-against-chinese-factories-08062023030956.html
14703,environment2203,environment,4184,1574,https://www.rfa.org/khmer/news/environment/14-monks-in-kampong-speu-leave-the-monkhood-after-authorities-demolish-huts-and-hermitages-12112020144842.html
14704,environment2204,environment,3631,1345,https://www.rfa.org/khmer/news/environment/ethnic-minority-people-urges-authority-to-protect-elephants-in-mondulkiry-03272019095830.html
14705,environment2205,environment,3843,1457,https://www.rfa.org/khmer/news/environment/stungtreng-01122017001216.html
14706,environment2206,environment,4232,1563,https://www.rfa.org/khmer/news/environment/love-lake-attract-tourists-02112017040855.html
14707,environment2207,environment,6948,2595,https://www.rfa.org/khmer/news/environment/land-crab-kampot-11272018023758.html
14708,environment2208,environment,4517,1698,https://www.rfa.org/khmer/news/environment/authority-prevent-PNT-logging-company-11202020062803.html
14709,environment2209,environment,4385,1609,https://www.rfa.org/khmer/news/environment/wild-animal-business-10102016065957.html
14710,environment2210,environment,1057,391,https://www.rfa.org/khmer/news/environment/mekong-flood-07302018200523.html
14711,environment2211,environment,5320,1983,https://www.rfa.org/khmer/news/environment/youth-supports-beach-development-plan-03232017045314.html
14712,environment2212,environment,3343,1205,https://www.rfa.org/khmer/news/environment/extractive-discussion-02012017034451.html
14713,environment2213,environment,8582,3137,https://www.rfa.org/khmer/news/environment/hun-sen-urged-the-public-to-jointly-protect-environment-after-arresting-environmental-defenders-07122021062617.html
14714,environment2214,environment,2836,1054,https://www.rfa.org/khmer/news/environment/villagers-and-authorities-in-btb-discuss-about-dam-02022017050856.html
14715,environment2215,environment,2859,1069,https://www.rfa.org/khmer/news/environment/sesan-lower-two-dam-09102017040222.html
14716,environment2216,environment,3389,1293,https://www.rfa.org/khmer/news/environment/situation-of-sea-pollution-in-kep-04042016230315.html
14717,environment2217,environment,2700,1023,https://www.rfa.org/khmer/news/environment/pillar-stones-in-mondulkiry-01212020070401.html
14718,environment2218,environment,4983,1861,https://www.rfa.org/khmer/news/environment/mangrove-in-kohkong-02272017044508.html
14719,environment2219,environment,1199,447,https://www.rfa.org/khmer/news/environment/Mekong-dolphin-conservator-died-in-river-07262016235119.html
14720,environment2220,environment,5996,2189,https://www.rfa.org/khmer/news/environment/forestry-protection-network-complain-about-obstacles-of-their-patrols-12272017100020.html
14721,environment2221,environment,3689,1371,https://www.rfa.org/khmer/news/environment/Hundred-of-rice-in-stungtreng-destroyed-by-worm-06252016010407.html
14722,environment2222,environment,1248,443,https://www.rfa.org/khmer/news/environment/the-first-sighting-of-a-bulwer-petrel-in-lomphat-wildlife-sanctuary-in-rattanakiri-10232021082628.html
14723,environment2223,environment,7466,2825,https://www.rfa.org/khmer/news/environment/Villagers-in-Sihanuk-Ville-call-on-the-provincial-Governor-to-think-of-irrigation-system-to-keep-water-05012016053448.html
14724,environment2224,environment,2474,938,https://www.rfa.org/khmer/news/environment/over-3thousand-hectares-of-rice-face-damage-10192016234718.html
14725,environment2225,environment,4037,1507,https://www.rfa.org/khmer/news/environment/union-leaders-urges-municipality-to-consider-on-the-trash-collecting-companies-07022021060901.html
14726,environment2226,environment,4496,1695,https://www.rfa.org/khmer/news/environment/mother-nature-founder-alex-appeals-to-the-supreme-court-against-his-conviction-01102022075343.html
14727,environment2227,environment,3789,1401,https://www.rfa.org/khmer/news/environment/lower-sesanII-residents-04182018120033.html
14728,environment2228,environment,5606,2079,https://www.rfa.org/khmer/news/environment/selfish-with-trees-campaign-11082016044115.html
14729,environment2229,environment,2760,1026,https://www.rfa.org/khmer/news/environment/Community-province-work-together-to-preserve-birds-and-fishes-02072018082719.html
